payment_date,amount
"2005-08-20 00:56:44","8.99"
"2005-08-20 04:10:26","6.99"
"2005-08-20 23:29:50","1.99"
"2005-08-21 13:59:08","2.99"
"2005-08-22 03:39:56","0.99"
"2005-08-22 15:46:20","2.99"
"2005-08-22 21:06:00","4.99"
"2005-05-25 14:57:22","6.99"
"2005-05-27 17:21:04","4.99"
"2005-05-31 04:06:47","4.99"
"2005-06-15 06:15:36","4.99"
"2005-06-15 12:49:02","4.99"
"2005-06-18 06:03:27","2.99"
"2005-06-19 04:40:06","7.99"
"2005-06-19 04:56:27","6.99"
"2005-06-19 13:29:28","2.99"
"2005-06-19 16:55:59","4.99"
"2005-06-20 01:07:16","1.99"
"2005-06-20 16:00:19","0.99"
"2005-07-06 15:31:45","2.99"
"2005-07-09 17:11:35","6.99"
"2005-07-11 04:47:42","0.99"
"2005-07-12 12:59:16","3.99"
"2005-07-28 22:47:06","4.99"
"2005-07-29 11:51:24","1.99"
"2005-07-30 07:18:44","3.99"
"2005-07-30 16:53:21","6.99"
"2005-07-30 20:18:53","4.99"
"2005-07-31 11:13:52","2.99"
"2005-07-31 19:08:56","4.99"
"2005-08-01 05:15:47","2.99"
"2005-08-02 18:14:12","0.99"
"2005-08-17 06:44:22","6.99"
"2005-08-18 06:26:51","4.99"
"2005-08-19 07:00:35","4.99"
"2005-08-19 16:18:24","9.99"
"2005-08-21 01:43:40","5.99"
"2005-08-22 08:54:12","3.99"
"2005-08-22 16:35:47","3.99"
"2005-08-23 13:14:47","0.99"
"2005-08-23 17:30:40","3.99"
"2006-02-14 15:16:03","7.98"
"2006-02-14 15:16:03","0.00"
"2005-06-15 16:17:21","2.99"
"2005-06-15 19:22:08","4.99"
"2005-06-16 02:01:15","3.99"
"2005-06-17 21:10:05","0.99"
"2005-06-18 10:00:33","4.99"
"2005-06-19 23:17:11","2.99"
"2005-06-20 13:55:41","3.99"
"2005-06-21 12:14:23","1.99"
"2005-07-06 08:56:43","4.99"
"2005-07-08 08:18:21","4.99"
"2005-07-09 03:14:45","7.99"
"2005-07-10 08:18:22","2.99"
"2005-07-10 14:33:00","2.99"
"2005-07-10 19:52:17","6.99"
"2005-07-11 07:49:53","3.99"
"2005-07-12 02:22:46","1.99"
"2005-07-30 02:30:07","2.99"
"2005-07-30 21:33:01","7.99"
"2005-07-31 01:11:53","3.99"
"2005-07-31 18:54:15","1.99"
"2005-08-02 21:36:46","7.99"
"2005-08-17 12:48:28","6.99"
"2005-08-17 19:10:34","2.99"
"2005-08-18 20:10:39","4.99"
"2005-08-20 15:18:20","5.99"
"2005-08-21 05:38:05","4.99"
"2005-08-21 09:44:53","4.99"
"2005-08-22 03:32:05","0.99"
"2005-08-22 15:49:54","2.99"
"2005-05-24 23:11:53","1.99"
"2005-05-25 16:48:24","0.99"
"2005-05-28 23:15:48","6.99"
"2005-05-29 02:29:36","0.99"
"2005-05-29 09:41:40","4.99"
"2005-05-31 13:54:48","2.99"
"2005-06-15 11:43:09","3.99"
"2005-06-17 05:11:04","2.99"
"2005-06-18 22:12:09","6.99"
"2005-07-07 07:20:29","9.99"
"2005-07-08 16:57:30","0.99"
"2005-07-08 19:36:17","6.99"
"2005-07-12 00:25:04","2.99"
"2005-07-12 09:16:24","5.99"
"2005-07-12 17:22:06","4.99"
"2005-07-27 03:03:09","4.99"
"2005-07-27 21:36:09","6.99"
"2005-07-28 14:07:46","2.99"
"2005-08-01 13:12:11","2.99"
"2005-08-02 01:53:06","4.99"
"2005-08-02 05:12:22","4.99"
"2005-08-17 16:05:28","3.99"
"2005-08-18 07:15:19","4.99"
"2005-08-19 12:42:28","5.99"
"2005-08-20 11:24:48","2.99"
"2005-08-21 06:20:51","4.99"
"2005-08-21 20:44:19","6.99"
"2005-08-23 13:54:39","2.99"
"2006-02-14 15:16:03","3.98"
"2006-02-14 15:16:03","0.00"
"2005-05-26 06:41:48","1.99"
"2005-05-31 05:35:16","4.99"
"2005-06-15 12:32:13","4.99"
"2005-06-17 04:25:46","6.99"
"2005-06-17 20:02:16","3.99"
"2005-06-20 21:29:00","5.99"
"2005-07-06 00:11:28","3.99"
"2005-07-06 23:28:24","9.99"
"2005-07-10 02:19:28","0.99"
"2005-07-12 04:05:16","4.99"
"2005-07-29 04:57:43","2.99"
"2005-07-29 13:48:20","3.99"
"2005-07-31 19:43:18","3.99"
"2005-08-01 09:32:53","7.99"
"2005-08-01 13:48:22","5.99"
"2005-08-01 16:08:52","4.99"
"2005-08-02 18:39:12","2.99"
"2005-08-17 11:56:48","0.99"
"2005-08-17 13:12:20","2.99"
"2005-08-17 16:08:17","2.99"
"2005-08-18 02:01:40","2.99"
"2005-08-18 10:50:07","2.99"
"2005-08-20 17:43:56","1.99"
"2005-08-21 18:09:51","0.99"
"2005-08-23 07:10:22","6.99"
"2005-05-31 13:30:49","8.99"
"2005-06-17 00:38:20","2.99"
"2005-07-06 07:12:26","1.99"
"2005-07-08 04:17:47","2.99"
"2005-07-10 19:09:57","1.99"
"2005-07-10 21:36:53","2.99"
"2005-07-11 02:16:47","2.99"
"2005-07-28 00:24:14","3.99"
"2005-07-29 12:33:58","0.99"
"2005-07-31 11:47:54","4.99"
"2005-07-31 22:11:43","7.99"
"2005-08-01 04:24:47","4.99"
"2005-08-01 14:23:58","3.99"
"2005-08-02 20:05:16","2.99"
"2005-08-18 02:49:54","4.99"
"2005-08-21 05:07:12","0.99"
"2005-08-21 09:08:29","4.99"
"2005-08-22 17:48:42","2.99"
"2005-05-25 04:18:51","0.99"
"2005-05-27 13:32:39","6.99"
"2005-05-31 05:46:23","6.99"
"2005-05-31 09:52:50","0.99"
"2005-06-16 06:14:25","4.99"
"2005-06-19 02:39:39","5.99"
"2005-06-21 08:45:33","5.99"
"2005-07-09 03:44:15","3.99"
"2005-07-09 08:53:09","2.99"
"2005-07-27 12:50:17","7.99"
"2005-07-28 02:09:12","2.99"
"2005-07-29 00:41:56","7.99"
"2005-07-31 10:26:19","10.99"
"2005-08-01 19:30:21","2.99"
"2005-08-02 05:03:05","2.99"
"2005-08-17 03:02:56","8.99"
"2005-08-17 14:31:56","0.99"
"2005-08-17 19:09:12","6.99"
"2005-08-19 17:50:03","2.99"
"2005-08-20 16:07:55","2.99"
"2005-05-25 19:46:21","3.99"
"2005-05-30 21:45:19","0.99"
"2005-06-15 16:11:21","6.99"
"2005-06-16 16:53:33","6.99"
"2005-06-16 17:56:10","4.99"
"2005-06-18 08:24:03","1.99"
"2005-06-21 00:33:47","0.99"
"2005-07-06 02:46:13","2.99"
"2005-07-08 22:29:59","5.99"
"2005-07-09 13:55:45","7.99"
"2005-07-09 21:28:07","7.99"
"2005-07-10 05:06:45","2.99"
"2005-07-12 07:19:35","8.99"
"2005-07-12 09:47:58","1.99"
"2005-07-12 12:44:04","2.99"
"2005-07-12 13:35:02","5.99"
"2005-07-29 07:42:25","2.99"
"2005-07-30 12:13:48","4.99"
"2005-07-30 15:26:08","5.99"
"2005-07-30 19:48:41","0.99"
"2005-07-31 07:11:50","3.99"
"2005-07-31 08:43:43","0.99"
"2005-08-01 03:14:34","8.99"
"2005-08-01 20:09:24","3.99"
"2005-08-01 20:39:32","6.99"
"2005-08-02 14:35:03","4.99"
"2005-08-16 23:29:53","4.99"
"2005-08-18 20:09:19","0.99"
"2005-08-20 10:42:42","4.99"
"2005-08-20 18:05:12","5.99"
"2005-08-21 00:14:32","4.99"
"2005-08-21 16:10:50","2.99"
"2005-08-22 04:51:42","2.99"
"2005-08-22 21:59:51","2.99"
"2005-08-23 12:50:00","6.99"
"2005-05-26 00:17:50","2.99"
"2005-05-26 08:10:22","4.99"
"2005-05-26 21:06:14","2.99"
"2005-05-27 11:26:11","5.99"
"2005-05-27 22:11:56","2.99"
"2005-05-30 08:02:56","4.99"
"2005-06-17 18:42:09","0.99"
"2005-06-21 06:55:36","9.99"
"2005-07-06 01:24:38","5.99"
"2005-07-07 08:32:12","2.99"
"2005-07-08 06:09:09","2.99"
"2005-07-11 22:18:20","3.99"
"2005-07-29 01:05:16","0.99"
"2005-07-29 06:34:45","5.99"
"2005-07-29 10:00:48","7.99"
"2005-07-30 17:46:50","4.99"
"2005-07-31 06:39:45","4.99"
"2005-07-31 19:20:49","4.99"
"2005-08-01 21:38:37","1.99"
"2005-08-02 00:06:37","0.99"
"2005-08-02 06:38:44","3.99"
"2005-08-02 17:48:39","2.99"
"2005-08-18 06:27:05","3.99"
"2005-08-19 11:05:51","2.99"
"2005-08-19 12:05:04","8.99"
"2005-08-20 03:58:41","8.99"
"2005-08-20 20:42:12","0.99"
"2005-08-20 22:45:58","7.99"
"2005-08-21 02:58:02","7.99"
"2005-08-21 10:15:13","4.99"
"2005-08-22 13:46:24","2.99"
"2005-08-22 18:24:16","2.99"
"2005-08-22 20:31:38","2.99"
"2005-08-23 15:01:54","3.99"
"2006-02-14 15:16:03","0.99"
"2005-05-27 03:15:23","2.99"
"2005-06-16 20:13:03","3.99"
"2005-06-18 17:01:55","0.99"
"2005-06-19 09:56:01","4.99"
"2005-06-21 11:30:47","2.99"
"2005-07-07 21:14:19","0.99"
"2005-07-08 08:40:02","0.99"
"2005-07-08 21:26:11","9.99"
"2005-07-11 17:54:09","5.99"
"2005-07-12 19:50:16","0.99"
"2005-07-27 22:11:36","2.99"
"2005-07-27 23:33:57","4.99"
"2005-07-29 19:03:15","2.99"
"2005-07-30 14:31:31","2.99"
"2005-08-01 10:11:25","6.99"
"2005-08-02 15:50:55","1.99"
"2005-08-17 03:43:37","4.99"
"2005-08-18 16:06:31","5.99"
"2005-08-18 17:02:21","1.99"
"2005-08-19 08:53:57","3.99"
"2005-08-20 14:55:09","2.99"
"2005-08-20 15:04:09","1.99"
"2005-08-20 16:07:08","0.99"
"2005-08-20 22:36:40","0.99"
"2005-08-21 03:32:03","5.99"
"2005-08-21 07:13:23","2.99"
"2005-08-21 13:43:59","5.99"
"2005-08-21 22:12:45","4.99"
"2005-08-22 18:39:44","2.99"
"2005-08-23 02:30:23","3.99"
"2005-05-29 08:10:07","3.99"
"2005-05-30 02:45:16","10.99"
"2005-06-15 12:58:27","0.99"
"2005-06-19 17:23:34","4.99"
"2005-06-20 13:53:13","6.99"
"2005-07-06 10:51:28","2.99"
"2005-07-08 12:15:37","0.99"
"2005-07-09 10:18:40","4.99"
"2005-07-09 13:25:18","4.99"
"2005-07-27 12:00:19","5.99"
"2005-07-28 09:10:06","2.99"
"2005-07-30 07:40:39","0.99"
"2005-07-30 08:02:39","1.99"
"2005-07-30 08:48:20","4.99"
"2005-07-30 13:38:17","8.99"
"2005-07-31 22:20:46","5.99"
"2005-08-01 18:09:53","0.99"
"2005-08-01 20:32:27","2.99"
"2005-08-02 07:36:44","2.99"
"2005-08-17 04:36:31","4.99"
"2005-08-17 17:28:01","3.99"
"2005-08-18 01:17:32","5.99"
"2005-08-18 03:59:02","4.99"
"2005-08-18 18:33:20","4.99"
"2005-08-20 20:06:05","4.99"
"2005-08-23 11:05:17","2.99"
"2005-08-23 13:16:15","3.99"
"2005-08-23 18:08:19","4.99"
"2005-05-26 22:01:39","6.99"
"2005-06-15 11:34:33","2.99"
"2005-06-16 14:47:16","2.99"
"2005-06-17 23:45:47","3.99"
"2005-06-19 14:55:23","4.99"
"2005-06-21 03:12:15","5.99"
"2005-06-21 05:30:36","4.99"
"2005-06-21 10:57:27","2.99"
"2005-07-06 11:55:35","5.99"
"2005-07-06 19:11:43","2.99"
"2005-07-07 15:47:10","4.99"
"2005-07-09 00:45:41","5.99"
"2005-07-10 18:14:22","0.99"
"2005-07-10 20:58:55","2.99"
"2005-07-12 01:01:58","2.99"
"2005-07-12 02:17:00","5.99"
"2005-07-27 17:11:47","4.99"
"2005-07-29 06:41:36","2.99"
"2005-07-31 06:31:36","4.99"
"2005-07-31 14:20:59","0.99"
"2005-08-02 07:21:43","3.99"
"2005-08-02 10:07:54","4.99"
"2005-08-17 01:38:19","0.99"
"2005-08-18 00:13:51","3.99"
"2005-08-18 11:22:53","5.99"
"2005-08-19 11:53:49","4.99"
"2005-08-20 02:58:42","4.99"
"2005-08-20 09:41:09","4.99"
"2005-08-21 04:56:31","4.99"
"2005-08-21 22:53:01","4.99"
"2005-08-22 08:24:32","10.99"
"2005-08-22 21:05:50","5.99"
"2005-05-31 12:15:57","4.99"
"2005-06-15 15:40:56","0.99"
"2005-06-17 09:42:34","2.99"
"2005-06-17 16:48:55","4.99"
"2005-06-21 21:12:11","2.99"
"2005-07-06 13:31:37","2.99"
"2005-07-07 22:35:24","4.99"
"2005-07-08 19:09:59","8.99"
"2005-07-12 20:12:06","4.99"
"2005-07-27 10:20:27","0.99"
"2005-07-28 08:46:43","0.99"
"2005-07-28 23:51:53","5.99"
"2005-07-30 03:21:05","4.99"
"2005-07-30 21:56:13","2.99"
"2005-08-01 16:11:40","2.99"
"2005-08-01 19:21:48","2.99"
"2005-08-01 23:51:00","3.99"
"2005-08-02 08:03:20","5.99"
"2005-08-17 00:30:04","0.99"
"2005-08-19 00:07:58","0.99"
"2005-08-20 15:59:56","0.99"
"2005-08-20 19:02:16","0.99"
"2005-08-21 06:21:24","2.99"
"2005-08-22 00:49:10","0.99"
"2005-08-22 07:37:24","4.99"
"2005-08-23 21:30:45","4.99"
"2005-05-30 21:37:11","2.99"
"2005-05-31 03:05:07","0.99"
"2005-06-15 00:36:40","2.99"
"2005-06-17 22:28:13","4.99"
"2005-06-21 01:11:32","0.99"
"2005-06-21 13:36:30","2.99"
"2005-06-21 13:37:18","4.99"
"2005-07-08 00:34:25","4.99"
"2005-07-09 00:22:02","7.99"
"2005-07-09 13:29:44","2.99"
"2005-07-09 18:15:32","9.99"
"2005-07-11 10:48:21","0.99"
"2005-07-28 13:05:50","2.99"
"2005-07-29 11:25:54","3.99"
"2005-07-31 11:46:57","5.99"
"2005-07-31 23:42:33","2.99"
"2005-08-02 13:35:42","6.99"
"2005-08-16 23:54:34","2.99"
"2005-08-17 07:19:29","4.99"
"2005-08-19 05:20:25","2.99"
"2005-08-19 05:55:52","4.99"
"2005-08-19 11:06:16","7.99"
"2005-08-19 16:14:41","2.99"
"2005-08-20 05:47:11","4.99"
"2005-08-21 03:59:26","2.99"
"2005-08-21 21:27:43","3.99"
"2005-08-22 00:00:56","5.99"
"2005-08-22 00:29:39","4.99"
"2005-08-23 05:39:06","6.99"
"2005-08-23 06:50:27","2.99"
"2006-02-14 15:16:03","4.99"
"2005-05-31 02:39:16","4.99"
"2005-06-19 10:42:33","3.99"
"2005-06-20 10:24:44","4.99"
"2005-06-20 16:26:14","0.99"
"2005-07-08 07:48:12","4.99"
"2005-07-12 19:32:14","0.99"
"2005-07-27 04:01:08","4.99"
"2005-07-28 11:12:12","0.99"
"2005-07-29 03:44:52","0.99"
"2005-07-29 05:11:00","0.99"
"2005-07-29 11:35:23","7.99"
"2005-07-29 16:44:55","6.99"
"2005-07-29 18:58:24","3.99"
"2005-07-30 01:31:25","0.99"
"2005-07-30 08:49:26","0.99"
"2005-08-01 23:49:33","9.99"
"2005-08-02 18:01:25","4.99"
"2005-08-16 23:56:28","2.99"
"2005-08-17 20:57:27","4.99"
"2005-08-19 02:05:37","5.99"
"2005-08-19 16:12:49","9.99"
"2005-08-19 19:40:37","4.99"
"2005-08-20 08:25:34","4.99"
"2005-08-22 09:36:00","2.99"
"2005-08-22 19:58:15","4.99"
"2005-08-23 04:48:12","5.99"
"2005-08-23 19:09:39","5.99"
"2005-05-28 19:45:40","2.99"
"2005-05-29 10:18:59","2.99"
"2005-06-15 21:24:10","5.99"
"2005-06-18 05:15:14","5.99"
"2005-07-08 07:15:14","0.99"
"2005-07-08 19:05:34","6.99"
"2005-07-09 20:21:10","5.99"
"2005-07-12 18:28:12","0.99"
"2005-07-27 03:03:37","2.99"
"2005-07-27 21:13:28","3.99"
"2005-07-28 19:55:21","0.99"
"2005-07-28 22:05:24","4.99"
"2005-08-20 07:34:42","2.99"
"2005-08-21 03:40:40","1.99"
"2005-05-25 06:20:46","1.99"
"2005-05-26 18:56:26","6.99"
"2005-05-28 09:12:09","0.99"
"2005-06-17 12:18:36","2.99"
"2005-06-18 00:29:51","2.99"
"2005-06-21 16:15:11","4.99"
"2005-06-21 17:06:20","2.99"
"2005-07-06 09:09:19","2.99"
"2005-07-06 18:43:43","2.99"
"2005-07-07 19:30:20","2.99"
"2005-07-07 21:56:53","4.99"
"2005-07-09 07:06:18","0.99"
"2005-07-09 16:17:44","8.99"
"2005-07-10 21:53:42","6.99"
"2005-07-27 17:32:20","2.99"
"2005-07-27 21:26:17","3.99"
"2005-07-28 23:56:01","6.99"
"2005-07-29 01:27:22","4.99"
"2005-07-29 08:26:04","1.99"
"2005-07-29 18:57:01","0.99"
"2005-07-30 04:09:13","1.99"
"2005-07-31 06:00:52","9.99"
"2005-08-02 12:47:30","2.99"
"2005-08-19 17:57:53","2.99"
"2005-08-20 11:00:37","2.99"
"2005-08-23 04:15:41","4.99"
"2006-02-14 15:16:03","0.99"
"2005-06-16 16:56:00","0.99"
"2005-06-16 20:10:43","2.99"
"2005-06-18 10:55:54","2.99"
"2005-06-19 12:35:21","2.99"
"2005-06-19 23:06:00","7.99"
"2005-07-06 01:32:27","4.99"
"2005-07-06 03:11:57","6.99"
"2005-07-06 04:35:12","4.99"
"2005-07-06 09:01:56","0.99"
"2005-07-08 10:38:28","2.99"
"2005-07-08 19:27:50","1.99"
"2005-07-11 00:57:53","2.99"
"2005-07-11 05:03:03","0.99"
"2005-07-11 17:50:09","1.99"
"2005-07-11 18:29:52","0.99"
"2005-07-12 18:33:45","4.99"
"2005-07-27 20:24:31","0.99"
"2005-07-28 08:14:12","0.99"
"2005-07-30 18:30:37","4.99"
"2005-07-30 23:12:53","2.99"
"2005-07-31 02:44:10","2.99"
"2005-07-31 14:55:22","2.99"
"2005-08-17 04:36:39","0.99"
"2005-08-17 13:18:29","2.99"
"2005-08-17 17:40:04","0.99"
"2005-08-18 05:08:03","6.99"
"2005-08-19 16:08:33","2.99"
"2005-08-23 15:29:41","2.99"
"2005-05-27 15:32:57","0.99"
"2005-05-29 16:30:42","0.99"
"2005-05-31 20:13:45","6.99"
"2005-06-14 23:50:11","0.99"
"2005-06-19 20:01:47","6.99"
"2005-06-21 07:04:53","0.99"
"2005-07-06 03:33:23","0.99"
"2005-07-07 05:10:08","2.99"
"2005-07-08 14:39:22","7.99"
"2005-07-08 22:16:18","7.99"
"2005-07-09 08:57:56","6.99"
"2005-07-11 16:15:50","5.99"
"2005-07-27 00:53:41","2.99"
"2005-07-27 07:36:34","6.99"
"2005-07-27 18:48:32","4.99"
"2005-07-28 04:33:15","8.99"
"2005-07-30 00:39:36","2.99"
"2005-07-31 10:34:08","0.99"
"2005-08-01 07:08:46","7.99"
"2005-08-01 12:21:13","4.99"
"2005-08-18 00:44:30","3.99"
"2005-08-20 20:22:47","5.99"
"2005-08-21 19:18:01","4.99"
"2005-08-21 22:54:02","4.99"
"2005-08-22 05:12:24","4.99"
"2005-08-22 13:19:19","3.99"
"2006-02-14 15:16:03","5.98"
"2006-02-14 15:16:03","0.00"
"2005-06-14 23:07:08","7.99"
"2005-06-15 09:48:37","3.99"
"2005-06-18 05:03:08","5.99"
"2005-07-07 00:26:05","6.99"
"2005-07-09 07:04:04","2.99"
"2005-07-10 08:52:13","9.99"
"2005-07-11 01:52:28","0.99"
"2005-07-11 05:12:49","3.99"
"2005-07-11 05:54:42","4.99"
"2005-07-11 19:20:16","4.99"
"2005-07-12 10:39:39","0.99"
"2005-07-27 09:20:00","6.99"
"2005-07-27 18:26:39","9.99"
"2005-07-28 05:46:28","9.99"
"2005-07-28 20:56:18","4.99"
"2005-07-29 08:24:47","0.99"
"2005-08-01 10:43:12","5.99"
"2005-08-01 15:33:19","2.99"
"2005-08-01 15:44:57","4.99"
"2005-08-17 20:01:12","8.99"
"2005-08-18 10:53:12","0.99"
"2005-08-18 11:03:04","0.99"
"2005-08-18 19:57:39","9.99"
"2005-08-19 11:02:03","7.99"
"2005-08-22 18:03:57","0.99"
"2005-08-23 02:06:41","4.99"
"2005-05-25 12:15:19","6.99"
"2005-06-16 12:24:18","8.99"
"2005-06-18 01:44:46","4.99"
"2005-07-06 04:38:50","4.99"
"2005-07-06 09:54:12","3.99"
"2005-07-07 13:39:01","6.99"
"2005-07-07 23:59:43","9.99"
"2005-07-08 11:57:28","4.99"
"2005-07-08 20:21:31","2.99"
"2005-07-10 14:42:54","4.99"
"2005-07-12 08:20:23","2.99"
"2005-07-27 10:48:50","2.99"
"2005-07-27 12:49:56","2.99"
"2005-07-27 15:06:05","0.99"
"2005-07-27 17:10:42","2.99"
"2005-07-28 04:39:09","6.99"
"2005-07-29 06:20:18","0.99"
"2005-07-30 15:15:38","6.99"
"2005-07-31 11:19:21","3.99"
"2005-07-31 20:54:20","5.99"
"2005-08-17 05:48:59","0.99"
"2005-08-18 16:27:08","0.99"
"2005-08-18 18:58:35","0.99"
"2005-08-20 07:17:35","5.99"
"2005-08-20 18:58:23","4.99"
"2005-08-22 04:34:22","0.99"
"2005-08-23 07:28:22","4.99"
"2005-05-28 01:01:21","0.99"
"2005-05-28 20:16:20","2.99"
"2005-05-30 18:53:21","2.99"
"2005-06-15 05:16:40","7.99"
"2005-06-16 08:54:15","2.99"
"2005-06-18 07:02:32","9.99"
"2005-06-19 07:19:41","6.99"
"2005-07-08 19:31:02","4.99"
"2005-07-09 17:29:01","1.99"
"2005-07-10 04:33:13","3.99"
"2005-07-10 12:45:36","0.99"
"2005-07-11 21:51:25","3.99"
"2005-07-11 22:34:02","2.99"
"2005-07-27 16:19:40","2.99"
"2005-07-28 07:04:42","2.99"
"2005-07-30 04:51:32","6.99"
"2005-07-31 08:23:53","1.99"
"2005-07-31 18:33:51","6.99"
"2005-08-01 13:36:51","2.99"
"2005-08-01 22:26:10","4.99"
"2005-08-02 08:17:38","4.99"
"2005-08-17 07:40:55","4.99"
"2005-08-19 02:30:24","2.99"
"2005-08-21 21:28:18","6.99"
"2005-08-22 11:05:34","1.99"
"2005-08-22 11:17:59","4.99"
"2005-08-22 12:56:29","0.99"
"2005-08-23 07:05:15","2.99"
"2006-02-14 15:16:03","0.99"
"2005-05-25 15:54:16","3.99"
"2005-05-27 16:10:04","6.99"
"2005-05-28 01:35:25","4.99"
"2005-05-28 09:26:31","5.99"
"2005-06-15 20:46:04","5.99"
"2005-07-06 22:07:33","3.99"
"2005-07-08 11:07:06","2.99"
"2005-07-08 14:38:02","0.99"
"2005-07-11 22:39:05","2.99"
"2005-07-12 03:59:42","3.99"
"2005-07-28 05:38:20","0.99"
"2005-07-28 09:43:02","2.99"
"2005-07-30 21:19:26","2.99"
"2005-07-31 08:56:08","0.99"
"2005-08-02 02:31:15","9.99"
"2005-08-17 17:14:57","2.99"
"2005-08-17 23:49:43","1.99"
"2005-08-19 15:40:28","2.99"
"2005-08-19 16:05:38","0.99"
"2005-08-19 21:07:59","2.99"
"2005-08-21 01:03:30","0.99"
"2005-08-21 23:21:23","0.99"
"2005-08-22 10:20:55","2.99"
"2005-08-22 12:41:33","2.99"
"2005-06-17 03:08:59","4.99"
"2005-06-18 09:04:59","0.99"
"2005-06-18 15:24:19","6.99"
"2005-06-19 18:40:29","10.99"
"2005-06-20 06:02:35","6.99"
"2005-06-20 18:26:14","6.99"
"2005-07-06 04:29:13","2.99"
"2005-07-08 08:02:42","0.99"
"2005-07-09 05:45:40","4.99"
"2005-07-09 17:20:03","8.99"
"2005-07-10 04:15:25","4.99"
"2005-07-10 11:18:12","0.99"
"2005-07-11 01:43:06","3.99"
"2005-07-12 04:44:25","7.99"
"2005-07-27 07:14:31","4.99"
"2005-07-27 07:32:45","4.99"
"2005-07-27 13:46:55","0.99"
"2005-07-30 23:56:55","2.99"
"2005-08-01 04:05:04","7.99"
"2005-08-18 00:34:20","1.99"
"2005-08-18 01:06:10","0.99"
"2005-08-18 14:52:35","7.99"
"2005-08-19 13:34:10","0.99"
"2005-08-19 15:23:41","0.99"
"2005-08-19 16:54:12","9.99"
"2005-08-19 20:03:22","5.99"
"2005-08-20 15:42:05","6.99"
"2005-08-20 23:53:40","0.99"
"2005-08-21 22:16:57","4.99"
"2005-08-22 05:03:59","4.99"
"2005-05-26 01:46:20","2.99"
"2005-06-15 03:26:15","6.99"
"2005-06-15 12:01:34","8.99"
"2005-06-15 21:55:58","4.99"
"2005-06-16 00:41:31","0.99"
"2005-06-20 10:45:09","3.99"
"2005-07-07 02:57:59","4.99"
"2005-07-07 04:49:13","0.99"
"2005-07-07 22:04:36","0.99"
"2005-07-09 06:38:59","2.99"
"2005-07-09 11:43:08","5.99"
"2005-07-10 16:22:20","2.99"
"2005-07-12 18:18:50","4.99"
"2005-07-26 23:51:27","4.99"
"2005-07-27 11:19:01","2.99"
"2005-07-28 01:47:20","1.99"
"2005-07-29 14:30:31","4.99"
"2005-07-30 04:58:55","7.99"
"2005-07-30 20:44:39","0.99"
"2005-07-31 20:38:58","3.99"
"2005-08-01 00:33:52","1.99"
"2005-08-02 01:35:44","2.99"
"2005-08-17 02:53:55","6.99"
"2005-08-18 02:03:59","3.99"
"2005-08-18 23:40:23","4.99"
"2005-08-19 14:27:59","1.99"
"2005-08-19 21:19:27","2.99"
"2005-08-20 08:57:51","2.99"
"2005-05-25 07:23:25","4.99"
"2005-05-29 09:26:34","4.99"
"2005-05-31 02:18:05","2.99"
"2005-06-15 01:10:35","2.99"
"2005-06-18 08:22:34","2.99"
"2005-06-20 12:38:27","2.99"
"2005-07-06 00:43:06","4.99"
"2005-07-08 19:02:46","3.99"
"2005-07-10 12:32:43","2.99"
"2005-07-12 03:51:54","4.99"
"2005-07-12 16:44:16","2.99"
"2005-07-27 22:21:05","5.99"
"2005-07-27 22:31:17","0.99"
"2005-07-29 16:39:28","0.99"
"2005-07-29 16:46:07","4.99"
"2005-07-30 11:24:28","5.99"
"2005-07-30 12:42:21","5.99"
"2005-07-31 14:55:46","7.99"
"2005-08-01 09:39:43","4.99"
"2005-08-02 09:43:24","0.99"
"2005-08-20 08:19:20","5.99"
"2005-08-21 05:24:55","4.99"
"2005-08-23 08:54:26","3.99"
"2005-05-27 01:00:04","0.99"
"2005-06-17 04:35:19","3.99"
"2005-06-18 05:30:36","3.99"
"2005-06-19 22:06:06","3.99"
"2005-06-21 09:08:44","2.99"
"2005-07-06 02:48:39","0.99"
"2005-07-07 11:15:11","4.99"
"2005-07-09 06:08:22","4.99"
"2005-07-09 13:56:43","0.99"
"2005-07-10 22:31:01","4.99"
"2005-07-11 15:59:10","8.99"
"2005-07-12 21:45:25","6.99"
"2005-07-27 08:53:23","5.99"
"2005-07-27 09:27:45","2.99"
"2005-07-27 21:48:03","2.99"
"2005-07-28 06:41:57","4.99"
"2005-07-28 16:49:43","2.99"
"2005-07-29 23:03:40","4.99"
"2005-07-30 04:41:42","8.99"
"2005-07-31 10:43:41","5.99"
"2005-07-31 11:39:13","1.99"
"2005-08-02 11:31:33","4.99"
"2005-08-18 22:15:18","10.99"
"2005-08-20 09:43:06","2.99"
"2005-08-21 14:11:19","0.99"
"2005-08-22 02:12:44","4.99"
"2005-08-22 12:38:20","2.99"
"2005-05-27 18:42:57","0.99"
"2005-05-30 12:10:59","4.99"
"2005-05-31 04:53:40","8.99"
"2005-06-16 04:58:03","9.99"
"2005-06-16 22:14:21","5.99"
"2005-06-17 01:17:12","4.99"
"2005-06-18 15:22:51","4.99"
"2005-06-20 11:46:48","2.99"
"2005-06-21 06:45:34","1.99"
"2005-06-21 21:11:27","4.99"
"2005-07-06 19:35:55","3.99"
"2005-07-07 18:48:54","0.99"
"2005-07-08 04:06:30","4.99"
"2005-07-08 22:44:28","6.99"
"2005-07-10 13:03:02","3.99"
"2005-07-12 00:09:41","9.99"
